user_index,tsne_1,tsne_2,cluster
265675,-73.40311,-35.923912,2
144867,-5.3030863,8.649702,1
128078,13.595062,31.96037,1
96656,70.709045,-59.45656,1
249090,-57.893944,-32.883064,2
24907,101.97733,13.772204,3
231318,-56.101505,40.298195,2
80077,37.285503,-26.849468,1
140520,-25.7124,-24.773071,1
93804,29.501429,54.482864,3
174696,-3.5357697,17.669184,1
43435,24.1436,32.653008,3
21706,51.573338,64.51796,3
248356,-66.041145,-31.089052,2
248793,-84.632324,-14.318665,2
146534,-1.6145738,-1.9423268,1
187997,-35.40122,17.699936,2
307975,-71.25906,-113.92789,2
222159,-59.510063,-1.2456301,2
163583,9.726008,-66.74821,1
116408,24.485048,-44.868793,1
118352,-25.837738,18.474009,2
73546,98.91103,-2.895945,3
160403,-29.563162,26.910824,2
264641,-33.92517,54.67066,2
242902,-37.85131,44.00527,2
174389,27.017502,-102.64523,1
11666,97.64089,51.150513,3
189780,-41.283566,-24.28736,2
158984,-16.184828,-48.829857,1
165287,-7.0611906,-73.28782,1
266482,-58.646454,44.402992,2
194749,-39.222633,-3.5257118,2
92364,17.447966,41.016293,1
263117,-36.583393,73.92105,2
232749,-61.036366,6.5086803,2
286966,-107.47437,63.57198,2
224467,2.0536628,71.36143,2
109322,13.336516,39.368973,1
234481,32.101334,96.695,4
181191,-11.968364,19.277386,1
212680,-24.377777,39.34915,2
152896,-24.460747,-15.083713,2
67733,31.467415,-2.4228237,1
197377,-26.718945,-38.2776,2
90122,18.298454,-12.590877,1
247608,-90.98813,18.02318,2
222374,-25.197714,-82.35258,2
308383,-48.54897,99.33995,2
121962,40.72148,-82.44255,1
248896,-91.50586,24.81533,2
152512,-11.231499,-23.19258,1
296414,18.255024,-125.2034,2
204424,-34.187256,-52.4201,2
61533,24.155027,4.849214,1
128147,42.916977,-67.776115,1
237640,-47.07862,-75.17587,2
181645,16.741165,-101.27316,1
51183,19.720966,-3.1317482,1
17426,98.726395,47.62845,3
119150,7.847588,-20.28394,1
197565,-20.372995,-76.8819,2
177173,-3.9371738,19.88277,1
220375,-56.220142,38.80414,2
264209,-38.060154,71.4288,2
21551,53.89127,24.0021,3
201504,-28.655361,15.522276,2
54429,14.405453,37.556774,1
133823,22.41646,-21.566582,1
56588,37.45333,12.506502,1
231066,-16.6869,60.468857,2
8597,73.73583,57.600296,3
172157,-38.317886,-17.080963,2
300658,-105.31896,-62.708126,2
6841,75.40188,57.849873,3
62448,69.21444,-17.763374,1
117468,27.625858,-38.352127,1
124659,44.97873,-43.59905,1
11643,51.797916,77.30324,3
135533,36.25716,-96.76481,1
284129,-113.76884,-21.92462,2
64451,93.62304,-33.27281,3
297233,31.417261,114.64602,0
67412,23.391325,31.367382,1
265149,-73.34476,-36.674694,2
133875,26.271454,-19.94314,1
236662,-44.336082,-41.65619,2
253652,-73.282974,-31.535929,2
153174,-1.289784,-2.2870512,2
252097,-50.953564,48.307163,2
285147,-3.9719777,-119.639626,2
92834,89.81379,-59.23704,1
237108,-82.811676,3.6083772,2
247410,-17.788979,55.58109,2
198634,-33.266075,-30.549627,2
1183,71.413185,90.19969,5
149944,36.379772,-81.41008,1
218827,-52.845764,-3.6831384,2
29561,92.46024,18.774336,3
154226,-14.644985,-51.34181,1
53769,29.720032,47.428192,1
116164,24.577805,-66.57571,1
46192,71.98632,-7.3480883,1
140795,12.514059,29.134874,1
265562,-86.37678,59.722473,2
296353,31.710274,114.70319,0
54296,41.62692,61.45491,1
294215,7.597783,-132.80762,2
276215,-113.76884,-21.92462,2
27285,51.88523,12.224213,1
10604,70.80681,35.877777,3
121866,18.228395,-69.65168,1
209729,-20.331451,-82.09537,2
240296,1.8395288,105.14856,2
237423,-48.16296,37.470974,2
93627,10.77428,-13.393319,1
165070,-34.074635,22.355186,2
298101,-111.44105,23.340576,2
167525,5.361574,-87.154205,1
104496,43.121235,-79.29268,1
219933,-72.15071,33.12144,2
35803,112.504486,15.70117,3
91672,34.804596,8.973773,1
312712,-146.13774,-22.19969,2
73465,38.689957,19.589344,3
41418,91.55135,-25.719675,3
95340,67.44973,-40.033386,1
116353,23.371933,70.226265,1
203885,-35.457397,-4.715633,1
209301,-53.53203,-38.77542,2
226564,-59.85138,-6.6549606,2
74837,82.52996,-19.913448,1
126273,-13.376017,31.717535,2
173910,-18.368235,39.96699,2
38718,110.123535,15.295026,3
127381,0.69300795,-2.5840993,1
71596,38.408245,-49.585938,1
264796,-72.50273,-4.8192654,2
290042,17.646252,112.27487,0
149527,4.984137,-17.781399,1
141451,38.577442,-90.95282,1
103813,63.083935,-81.53972,1
309348,-140.67607,41.02742,2
172236,29.815334,-102.55009,1
231357,-63.566162,30.322485,2
22750,41.235405,30.513145,3
78493,10.701607,-1.2504458,1
133691,-26.981548,-22.172596,2
144959,-8.4242735,-33.8192,1
83592,13.139121,71.579124,1
274197,-20.059288,106.9322,2
225270,-39.529774,-74.18842,2
66138,34.74586,50.653374,3
240991,-59.247234,-63.015713,2
63204,111.66641,-5.884336,3
102461,5.924626,28.544724,1
16489,89.2014,45.2255,3
166167,31.042244,-79.85504,1
159304,-27.511091,-75.88964,1
184269,40.12719,-93.93603,1
121066,32.90529,-55.711826,1
56017,24.6731,5.424614,1
277585,-90.29654,73.62601,2
109228,10.816193,46.44122,1
42817,40.278847,19.512505,3
186850,-14.4606285,-81.87922,1
31107,62.11693,15.589398,3
175607,-24.934784,-58.350937,2
286883,-3.9719777,-119.639626,2
20025,55.547836,65.95345,3
62244,31.553946,-0.83759546,1
63849,55.78962,6.95215,1
118636,22.404211,51.470432,1
8547,77.01286,51.621964,3
237504,-62.322784,-54.19583,2
113002,-2.1664407,-22.123901,1
46686,64.10117,0.5307978,3
273809,-107.47437,63.57198,2
192379,-25.90903,-70.60294,1
229771,5.8201303,80.2243,2
202225,-18.826597,47.777447,2
115248,16.837881,-34.10747,1
287300,-73.77435,114.63324,2
181517,-9.945392,13.700191,1
226001,-19.681854,-67.11186,2
291961,-96.45854,71.08685,2
256211,-86.158104,42.264507,2
199113,22.870646,92.303925,4
246890,-93.08524,0.032037407,2
144086,44.950565,-69.10747,1
214372,-0.89805883,73.44898,2
107959,19.961174,22.712618,1
280100,-110.42813,3.507144,2
223443,-27.290503,-39.145245,2
270432,-101.95464,-6.1713586,2
139414,47.159023,-66.73454,1
155208,-16.355556,3.677722,1
226255,-53.078487,-65.76348,2
315162,-133.80809,13.736389,2
176223,-4.496313,-57.287655,1
161883,-7.14627,-73.17884,1
248849,-90.459076,12.086737,2
44769,23.55398,16.557571,1
138123,-6.2761455,-36.031734,1
157372,7.7809405,-55.84019,1
235591,-59.69381,-50.63038,2
315051,-105.92744,-89.95896,2
78409,28.58194,47.00276,1
220102,-63.691013,18.806734,2
45568,103.60452,-2.9836137,3
210189,-74.05281,49.995075,2
14301,97.66048,51.206345,3
135054,34.691353,-56.652966,1
151889,3.5246243,25.01142,1
158455,-1.7327632,-21.280827,1
156293,-1.0494754,-50.123722,1
90582,29.522844,-26.805876,1
90846,15.133261,3.9388855,1
89150,13.9775305,-25.98409,1
291770,-0.84512764,102.51038,2
185121,-28.72987,-45.28057,2
234797,-59.495113,-62.734726,2
155230,-1.4728725,33.06764,2
102656,35.970753,-52.092113,1
98103,57.87012,-56.45033,1
3536,61.744747,41.35847,3
116213,-0.93583035,-5.260908,1
192233,-32.068176,-74.752914,2
305140,-110.21458,-33.578648,2
14680,79.10276,43.322544,3
264893,-68.78356,-1.1205579,2
75066,63.42078,-23.854734,1
162879,16.876324,-98.82643,1
183364,-37.88626,-22.951305,2
46302,30.763615,63.931705,3
17647,60.668304,48.13048,3
142022,9.83236,-20.312014,1
78684,41.665203,-23.668564,1
14227,81.4962,45.11272,3
132391,-12.951944,-34.8948,1
300050,-105.92744,-89.95896,2
274471,-105.92744,-89.95896,2
154078,-25.11334,-23.855963,1
163283,26.183527,-90.60059,1
160633,0.51280695,21.537577,1
52037,59.418602,-1.0744449,3
212688,-19.065397,5.0571413,2
251635,-53.10262,77.565765,2
251174,-99.82912,-34.985638,2
157362,18.54391,-83.81744,1
159879,27.111084,96.29476,4
296185,-71.25906,-113.92789,2
69556,17.103456,77.86543,4
95191,37.746235,-52.93848,1
78894,24.682125,28.01709,1
96954,26.096163,-43.997787,1
201016,-11.368151,-81.30337,1
141032,43.344707,-94.38136,1
245362,-48.626953,-49.22062,2
144556,30.479698,-93.01194,1
93060,75.50701,-14.61642,1
114003,9.133094,-74.184685,1
228225,-67.70961,3.0116847,2
194217,-33.410328,-32.95545,2
270217,-27.002363,84.67177,2
76653,13.698901,-28.833712,1
66373,87.14563,-30.316282,3
18846,108.84163,33.11813,3
225573,-54.268818,-67.0682,2
162612,38.135376,-73.04376,1
308591,-105.31896,-62.708126,2
24906,51.66721,63.66121,3
199488,-4.3462815,55.300613,1
117056,10.29793,-16.25377,1
202250,-49.376774,57.885586,2
294077,-125.34534,-32.082935,2
56002,23.486853,26.839384,1
163483,-16.973024,-7.359579,2
75436,32.8772,75.09564,4
292420,-106.10154,87.439674,2
296444,-15.063451,130.56665,2
213078,-74.3032,50.462337,2
141369,12.189066,29.201132,1
181041,-20.166136,30.260593,2
166713,0.2819162,-82.835815,1
287874,-72.15966,-81.86491,2
300941,-97.7646,74.10774,2
43496,112.31822,12.045083,3
262037,-19.072176,87.47036,2
182230,-10.48483,21.072264,2
93802,6.921203,-6.688425,1
4859,91.78863,54.49192,3
208578,4.542057,-58.181557,1
175770,-31.80439,19.784245,2
208683,-73.32731,48.71805,2
294938,-65.894325,-97.839554,2
260179,-47.241543,70.751884,2
49574,31.871681,27.145012,3
29789,29.309671,8.621153,1
275553,-76.656845,-67.73795,2
111358,12.754133,71.32979,1
222834,-23.369963,56.020706,2
86261,28.414629,20.597794,1
227319,-54.5895,-5.3467655,2
184630,-8.243891,30.445532,2
86,69.14686,89.31508,5
168936,-6.6378675,25.443329,1
179120,6.3935513,-99.11797,1
120862,73.00002,-81.376755,1
239748,-60.9221,-52.830265,2
174721,-12.062456,23.94651,2
295582,-146.13774,-22.19969,2
294933,-2.7401624,106.850784,2
81060,29.161211,57.524807,1
162287,-29.176556,-23.09789,2
261678,23.350107,93.08953,4
206036,-13.285707,84.05435,2
188593,-16.071476,-77.73272,1
306478,-9.28032,94.60592,2
149018,-9.946368,-57.84393,1
35199,40.7766,-19.423962,1
232490,-53.931316,-31.6286,2
120223,26.850714,85.23985,4
182245,17.248241,-101.18705,1
71548,55.63759,-39.828835,1
173437,-16.007225,40.54651,2
152845,8.626807,-67.89193,1
246631,-92.44702,4.0245256,2
48733,80.82921,8.684589,3
188224,-40.169582,1.4879631,2
298392,-96.90704,70.402794,2
101950,26.54426,50.36138,1
1238,73.2305,89.8855,5
169664,-12.169862,-35.875103,1
165378,1.9990488,49.9381,1
26139,105.25045,17.899897,3
138275,-11.147128,-10.121814,2
274353,-138.22926,-44.301884,2
235815,-24.858358,1.092803,2
157324,17.304468,-87.58311,1
259806,-102.63967,15.315713,2
212422,-29.201653,-68.41381,2
205368,-39.179882,38.846977,2
55856,110.92332,-0.11094267,3
119244,-9.455863,-29.217028,1
61715,19.906054,-9.570234,1
98200,77.25034,-64.57331,1
77885,60.911163,-37.42037,1
75810,25.662462,45.43293,1
93824,25.101744,29.216473,1
236518,4.9429255,75.8528,2
187558,18.43613,-88.3607,1
28211,79.56406,27.33096,3
138317,-8.6364355,-6.0448303,1
51450,57.87933,15.179497,1
297020,-51.277172,-84.00019,2
9020,80.3921,64.86831,3
178686,-29.529095,-34.871273,2
306543,-10.038835,121.07999,2
18193,93.098526,25.695415,3
99376,30.339277,-38.163837,1
307649,-121.954765,-70.30911,2
163678,14.724426,-50.06526,1
265512,-68.13405,-39.928867,2
304217,-113.76884,-21.92462,2
156456,18.598581,-57.587254,1
142509,-10.27865,-38.033443,1
231932,-54.452877,-31.046598,2
122347,26.10881,-39.524174,1
146970,42.13278,-60.818546,1
303234,18.255024,-125.2034,2
141470,16.929688,-47.94662,1
13174,92.49002,45.99079,3
99332,70.04425,-60.521523,1
296159,-81.61907,-100.67942,2
86857,68.27367,-48.771618,1
260643,-41.106766,80.64907,2
11233,88.90147,57.39969,3
212324,-9.081975,52.874477,2
121534,8.004733,-39.20316,1
290549,-130.31,-4.2537484,2
127638,15.757659,54.69241,1
162898,-11.7267885,-52.711094,1
214087,-40.012245,-44.327682,2
260635,-71.573975,-57.280674,2
184589,-31.777937,24.371958,2
243610,-34.998196,73.212456,2
276484,-50.35543,115.73249,2
97233,76.057236,-16.43304,1
195644,-34.58407,17.238068,2
76598,64.88924,-11.417576,1
110952,3.4850345,-31.779528,1
1929,75.982414,85.976074,5
130054,34.916363,-84.020615,1
234541,-33.991703,68.24156,2
157848,6.3613925,67.17412,1
222040,-57.58322,7.3742595,2
195018,-58.514477,31.232956,2
246089,-55.16081,-31.60982,2
26293,23.07528,39.649693,3
31210,103.11929,20.514744,3
245693,-74.42336,9.87303,2
23274,57.08492,24.925308,3
269171,-12.935663,78.87038,2
146699,3.8544881,-71.90165,1
294115,-132.89781,32.56202,2
240415,-74.14143,9.613034,2
26960,91.98607,23.949724,3
21659,100.11208,50.23898,3
69036,70.52526,-45.986988,1
245248,-90.107414,11.027926,2
208713,-22.51759,-76.7674,2
172715,-34.4601,15.027454,2
80828,14.931367,1.4258844,1
270139,-20.86774,86.84719,2
154848,2.0967004,23.292099,1
88605,34.607395,6.7014713,1
108129,11.53203,-36.692955,1
114943,42.47977,-9.565881,1
75635,39.33652,-23.591951,1
16345,65.20773,62.374596,3
78562,73.383255,8.400916,3
43976,70.72284,12.6156,3
28768,89.71976,31.87623,3
308729,-3.9719777,-119.639626,2
69250,56.14292,-2.7181208,1
142844,37.72666,-86.05103,1
20614,87.68366,29.052164,3
227568,-73.9894,30.322653,2
31657,38.66014,23.960468,3
185077,17.059774,-87.70532,1
252357,-82.97685,60.802925,2
15233,90.70172,59.02663,3
66743,66.6978,-36.248573,1
268304,-101.918045,-7.0528507,2
255230,-86.11978,-33.942135,2
187752,-32.556164,-7.678927,1
229621,-39.777332,-71.43751,2
306908,-125.34534,-32.082935,2
34918,37.85616,77.42622,3
129625,15.220771,54.003532,1
243420,-11.837131,78.87774,2
3427,79.001854,84.5595,5
168205,-13.358785,-46.562733,1
107289,61.822426,-80.2558,1
171190,3.96416,-94.91386,1
214756,-37.875687,-36.20907,2
188584,-14.59902,17.505621,2
73920,85.30481,-30.387201,1
212713,-68.43585,8.395767,2
172295,30.108679,97.89817,4
283216,-57.301514,90.02088,2
137543,4.164581,13.217167,1
104817,45.658337,-59.70227,1
180773,17.260462,-101.58637,1
158767,9.665884,-53.2697,1
3750,61.359543,71.464615,3
206649,-50.28534,9.17387,2
99846,86.57871,-45.724133,1
199575,-34.029022,29.577768,2
43355,42.8351,53.23822,3
299110,-81.64839,78.6376,2
152354,16.856676,-96.96349,1
162699,5.2295794,-21.06203,1
42823,104.18753,8.291378,3
314882,-105.31896,-62.708126,2
76158,106.890854,-23.530357,3
196948,-17.679829,-67.773705,1
222844,-80.282135,18.654676,2
167084,-6.6284823,-40.28438,1
196847,-9.651948,39.832912,2
184284,-26.11087,-55.207363,1
33313,29.665009,36.860706,3
180564,-7.8090687,66.23592,2
305338,-110.42813,3.507144,2
78889,55.66866,-43.999123,1
189154,-6.5370517,-90.89469,1
194995,-38.391228,-2.7432568,1
176105,0.18301086,57.565147,1
254635,-102.020164,-3.7949789,2
29621,35.930702,36.34743,3
205988,-69.01923,9.82232,2
34364,104.887634,31.691433,3
180985,-19.178339,72.40085,2
34036,91.6255,21.931879,3
110358,88.89258,-50.189213,1
49114,62.078873,-8.081542,1
248485,-78.836784,37.775116,2
191791,8.933344,-91.672195,1
305884,-124.98182,-17.929771,2
200789,-44.733498,6.5306067,2
5835,79.42224,50.895615,3
265390,-41.437855,82.69991,2
146990,-21.74714,-10.623002,2
191298,-10.980001,16.688953,1
262342,-70.09166,15.352635,2
120512,9.991355,-9.432728,1
133110,66.29052,-79.86468,1
183536,-37.33335,13.730311,2
227863,-54.723248,-25.10539,2
216329,-70.99772,40.191658,2
196097,-35.16312,-55.932243,2
209586,-47.847942,7.455747,2
166720,-3.785595,-68.94289,1
3607,79.06246,87.45657,5
269165,-36.77662,73.76858,2
62879,45.97018,-3.0511959,1
233786,-92.034744,5.3098397,2
77884,70.82226,-22.280706,1
12326,88.37627,57.83802,3
269586,-90.269356,-39.792274,2
55198,37.393147,67.28709,3
49845,34.957817,69.73972,3
274955,-16.937496,109.95443,2
50782,105.27275,-1.6763792,3
309539,-46.904243,121.01621,2
219005,-22.88781,5.4442644,2
124749,67.764084,-79.53249,1
205155,-56.594894,59.30379,2
107965,17.108088,22.123642,1
195153,-34.75671,-63.36476,2
232635,-43.746788,-41.253338,2
284774,-109.96679,-32.22702,2
252693,-100.663345,28.606022,2
164164,-1.3719532,23.344505,1
254419,-86.69635,59.66808,2
8948,58.467228,67.20437,3
178579,5.5829635,-95.69497,1
170018,-37.028446,-16.981472,2
56380,58.46337,2.7635489,1
236264,-61.981045,27.964012,2
56430,20.892565,42.93235,3
190042,-42.837833,-25.184683,2
247594,-45.271614,-70.46298,2
43734,34.34679,29.50675,3
189689,-19.749634,20.985287,2
250325,-89.00842,-47.116745,2
259340,-82.15007,61.14191,2
103516,26.061571,49.22092,1
160313,-48.325356,21.880823,2
249839,-13.94947,61.79196,2
299774,-71.25906,-113.92789,2
169372,-16.056667,5.5637302,1
195525,1.9365352,58.902905,1
308235,-110.21458,-33.578648,2
191951,-25.992628,-53.028217,1
38955,52.58001,29.25838,1
33120,24.77371,-6.7805867,1
68368,56.333065,-9.919441,1
78553,14.685633,24.717514,1
214038,-13.9884205,77.35608,2
287706,-50.306892,111.23945,2
27530,50.413673,45.323048,3
173833,-7.861691,65.59537,1
223587,-45.551994,58.855362,2
253955,-11.615538,84.52029,2
215790,-43.03689,35.96327,2
12946,39.243885,86.06238,3
206967,-24.152815,40.955997,2
61833,41.406925,-0.712191,1
77359,27.277628,66.31823,1
81650,30.952003,79.442184,4
27381,87.240906,28.976639,3
273643,-125.89322,-18.182318,2
38815,41.87432,64.3865,3
265775,-74.01216,-41.333256,2
54719,63.157146,-2.7779186,3
237691,-44.59108,-70.79637,2
227906,-52.998425,-24.868176,2
166428,-47.414913,21.74044,2
119994,45.397636,-67.9395,1
15361,88.38206,59.67425,3
117586,-0.4839643,-31.647852,1
91393,25.05994,-17.308332,1
300702,-49.722866,94.11404,2
157128,-22.126118,-25.715916,1
115181,35.75774,-79.538506,1
189989,-14.088403,64.8115,2
72171,39.025166,47.839413,3
127367,70.72192,-61.67836,1
313347,-7.970701,-119.96565,2
135146,11.036003,-19.424204,1
54653,81.516045,-3.6909568,3
145412,-31.083086,10.486748,2
80617,78.665436,-19.698631,1
236541,-87.57527,-14.564868,2
168531,-14.222097,-57.93285,1
194326,-41.256245,-43.17231,2
314907,-130.31,-4.2537484,2
84034,-2.8960817,-14.465198,1
103272,14.407994,40.363888,1
35794,114.21406,15.265106,3
191548,-10.3141165,15.803319,1
223819,-39.416054,59.82016,2
136930,25.482233,-29.147451,1
34125,47.765034,65.592964,3
56290,100.81693,0.9935967,3
232130,-90.77755,-3.369705,2
66172,42.238068,-0.8010945,1
110629,37.84761,-10.257189,1
250207,-69.376854,-34.90539,2
138263,37.391273,-70.14907,1
274652,-74.16856,90.695694,2
200370,0.23314372,-104.87101,1
84052,31.919697,52.334507,1
258261,-72.76419,-25.542212,2
302398,-36.06956,104.5737,2
94676,43.967594,-5.9053383,1
298234,-76.656845,-67.73795,2
157335,-23.371307,-48.948273,1
94813,7.646283,-4.4198475,1
85799,93.13273,-20.745977,3
22758,89.96024,30.311047,3
58686,62.19321,-28.707155,1
57943,45.157253,4.679955,1
67397,33.307438,70.11666,3
260368,-100.77224,-23.560772,2
245826,-58.50638,5.4096794,2
292687,-138.7814,11.943096,2
11842,38.13052,86.61865,4
308783,-22.848148,-127.93596,2
75606,15.335109,10.556511,1
55154,92.01254,-24.748465,3
70443,22.050438,30.13303,1
127653,27.866152,-75.74961,1
143381,-18.632229,-24.384136,1
234060,1.0780021,84.397354,2
258930,-26.15396,67.45331,2
188432,23.82951,-95.272026,1
47324,28.713306,31.781866,1
218335,17.15554,84.59773,4
156535,16.773249,-50.86476,1
90458,57.891407,-13.8023,1
307020,-71.85604,-83.79462,2
297093,14.604634,112.49939,0
31630,64.67284,20.968388,3
48318,38.860596,12.376017,1
264500,-101.72055,-44.162132,2
78490,56.101074,-31.693207,1
846,74.894165,79.98704,5
228480,-60.429104,-65.11,2
295825,-123.18107,55.61577,2
266856,-98.78644,-16.972881,2
187968,-62.484417,11.750835,2
119045,55.861645,-73.59437,1
203027,-41.599007,6.0702586,2
147095,15.701841,-76.66247,1
286568,-72.15966,-81.86491,2
275123,-36.637688,95.4735,2
161751,-2.8395278,28.319304,1
229291,-55.589867,-10.650182,2
178891,0.20942824,-67.936646,1
210299,-27.583387,-4.040103,2
123489,70.145004,-66.161446,1
232053,-92.92988,15.446401,2
168968,-7.400486,45.736588,2
122099,0.40416145,-5.0753546,1
98981,74.61987,7.0137396,3
312579,-144.37933,25.81258,2
145473,82.51365,-38.98817,1
302297,-7.970701,-119.96565,2
2324,73.104416,75.17165,5
309344,-36.820084,94.86248,2
208700,24.82936,93.07406,4
107568,57.207123,-60.30369,1
247231,-62.6165,29.247849,2
20933,87.785416,7.1360207,3
205559,-27.905024,-40.452682,2
41405,48.337387,46.308205,3
258063,-87.77771,-42.462204,2
247850,-54.748936,-61.40056,2
186602,-24.272095,-60.30932,2
306722,-110.42813,3.507144,2
96659,70.11298,-50.301826,1
290544,-33.933926,110.58233,2
114211,30.12434,-38.375095,1
104696,10.281097,-40.27175,1
2258,70.06298,81.09477,5
69319,32.66111,-12.52151,1
11330,77.27818,40.25047,3
186028,-30.855808,-54.91868,2
303562,-32.72119,125.97984,2
302112,-97.7646,74.10774,2
240429,-90.66741,8.958695,2
191644,-27.742496,43.331284,2
106392,19.729988,-15.74074,1
74347,97.8516,-19.362627,3
256007,-56.134228,77.51538,2
95353,13.244404,-31.170837,1
158157,-13.126367,-24.094477,1
97525,68.91892,-52.904884,1
157843,-31.235964,-24.137165,2
178928,-26.671553,-53.769417,1
191851,-56.180695,55.32399,2
126840,23.721504,-77.982155,1
264738,31.838423,97.201294,4
112503,62.35474,-63.052986,1
21294,86.35775,54.310013,3
20320,70.636246,28.17873,3
144069,-6.176615,-37.420258,1
225810,-69.979355,38.56976,2
107976,44.208443,-37.00606,1
228646,-52.361614,-25.467258,2
152196,-0.04122301,65.593254,1
86277,76.36542,-32.774536,1
285140,-132.07152,1.1311206,2
48319,77.981926,14.315096,3
40874,108.97384,9.37221,3
189585,-33.777554,-33.088108,2
136582,-19.856285,-15.616966,2
24487,102.27966,28.739779,3
80290,0.004649327,0.14622658,1
312514,-36.197067,103.45878,2
118167,18.557085,-24.17966,1
26105,82.206436,1.0819845,3
147580,15.4569235,-80.91902,1
183350,-12.160617,-46.32457,1
169102,3.2120078,-88.6965,1
296642,-138.7814,11.943096,2
153020,14.988388,54.534298,1
9571,83.43857,45.567623,3
21624,63.178448,36.625004,3
199026,-68.26156,8.362773,2
312460,-107.47437,63.57198,2
138977,8.297694,-65.12671,1
18900,107.34112,31.234344,3
93390,6.2179766,-9.640192,1
268201,-88.68288,-48.73216,2
198421,-12.896434,-81.335884,1
184162,-0.18645492,-88.70283,1
24312,73.24604,31.549404,3
301689,-49.37125,117.43813,2
51281,33.519558,87.84931,4
97002,48.143692,-59.86806,1
240430,-90.108055,11.027984,2
251074,-88.38179,-53.328224,2
208711,-25.368294,65.507355,2
297534,-106.67368,63.020313,2
25686,102.693306,34.532253,3
9647,72.31607,48.639397,3
49827,69.184235,-1.2386698,3
139578,-25.133307,-25.016,1
76359,20.168324,34.919224,1
260890,-27.41254,66.28848,2
298843,-1.0332102,111.055824,2
121212,0.1361862,-46.213806,1
310592,-22.848148,-127.93596,2
249656,-53.204918,49.7896,2
118854,8.909139,10.558037,1
194963,-15.421514,-20.833109,1
3793,82.874565,66.861534,5
103747,20.99507,57.618076,1
57415,44.79467,63.48903,3
49533,46.739998,3.297218,1
293028,-85.3123,101.443306,2
311746,-10.939769,96.0852,2
40769,36.26446,74.164085,4
259700,-87.72612,-29.761036,2
289425,-112.53632,76.53109,2
265847,-72.844315,-43.67553,2
16618,56.947247,12.718537,3
45422,78.80228,14.784256,3
30633,101.80894,13.212297,3
49641,13.88942,25.403656,1
287849,-18.192358,108.613754,2
161771,-23.09874,-22.855635,2
278363,-51.820972,91.45907,2
190433,-12.442447,85.81843,2
204206,-41.40686,-24.261806,2
223931,-21.873373,83.95037,2
294881,-96.90704,70.402794,2
16600,99.56036,51.981434,3
39436,15.029947,38.451553,1
79024,78.13988,-21.837841,1
258119,-99.23498,-37.597023,2
37650,21.104044,38.310463,3
61691,80.24556,-12.244276,3
225485,-37.89306,48.974583,2
44821,35.641346,61.986374,3
172259,-32.887615,-72.849106,2
102921,18.762909,59.687267,1
297986,-55.185047,-123.05613,2
249612,-72.91548,-38.063545,2
126443,8.301204,66.39753,1
21632,100.2814,35.341343,3
90574,15.887588,-14.499838,1
154225,-3.2147067,63.09192,1
33495,23.935768,39.12318,3
79521,4.278692,-32.152378,1
123297,27.55397,75.00901,4
123822,-1.0184894,1.5800743,1
212076,-32.1854,75.476166,2
266018,4.7476745,79.844536,2
166504,-18.278563,-45.73246,1
270304,-69.28219,-43.77138,2
91272,79.8119,-33.6679,1
189088,0.7415169,58.89354,1
109528,9.556599,-38.902695,1
156921,27.297894,-88.19364,1
135065,-7.0726595,-36.598614,1
252111,-87.72354,-38.432716,2
194855,-45.11424,29.033693,2
91310,39.38468,1.1590143,1
146995,-24.788391,-22.529976,2
63951,32.346325,60.330677,3
235701,-77.711754,37.954243,2
25659,60.3886,12.097334,3
222976,-11.834369,45.42904,2
186653,-17.41494,9.230566,1
303350,-22.848148,-127.93596,2
30288,46.994926,75.67264,3
32901,47.46328,75.05804,3
248015,26.438486,94.35078,4
106076,-6.6310577,-33.237675,1
223464,-4.78047,55.970028,1
154536,70.36946,-81.684265,1
299330,-144.37933,25.81258,2
274673,-110.42813,3.507144,2
55404,23.254175,26.605839,1
199094,3.936333,69.85468,2
44709,58.5975,14.803372,3
204655,-74.3032,50.462337,2
200258,-38.218826,-3.6019716,1
148292,-3.3015902,-54.659042,1
115825,-2.2632444,-12.4048605,1
99301,24.45913,-44.452225,1
56949,65.56953,-24.59774,1
167941,2.266759,11.570459,1
78468,72.11781,-42.07847,1
179254,-17.533215,-42.434322,2
100244,62.57735,-48.840523,1
49276,107.68205,-4.441265,3
37198,110.64828,-3.9499,3
202399,-20.390121,-43.13435,1
253461,-73.10054,-28.15095,2
239966,-80.82068,35.92886,2
262798,-53.446297,49.946674,2
14120,100.06019,43.2198,3
294832,-106.10154,87.439674,2
250829,-101.45846,-11.517337,2
95594,70.238075,-36.533325,1
240079,-79.845345,8.740644,2
47391,96.72713,-14.261505,3
191379,2.125112,-94.97985,1
147532,-27.289824,-18.64309,2
310488,-72.15966,-81.86491,2
58196,29.488554,27.507843,3
124656,6.0304427,-24.840977,1
204066,-13.929031,12.903152,1
228667,-66.254745,25.20851,2
307134,-130.31,-4.2537484,2
109272,51.43372,-52.306984,1
51765,14.711374,8.685547,1
61311,28.557535,26.625362,3
1664,67.08344,72.945526,3
131478,81.88533,-62.46205,1
314935,-109.96679,-32.22702,2
241279,-92.5479,3.536525,2
162352,-15.034132,-59.649506,1
187447,2.546836,53.486233,1
16613,62.892475,30.516235,3
154955,-0.90007955,-83.17718,1
206128,-43.670097,-42.68256,2
222633,-68.332405,23.05464,2
252072,-22.684195,58.821262,2
134889,-9.5937805,-29.27172,1
